dataset,num_beams,n_edges,propagation_steps,metric,mean,std,n_seeds
video_games,200,30,1,aplt@5,0.2852832983582274,0.0006624205254035182,10
video_games,200,30,1,aplt@50,0.44353454306052753,0.0006413171615763655,10
video_games,200,30,1,arp@10,58.451151709665474,0.0814178069110144,10
video_games,200,30,1,arp@100,40.46020092169691,0.04385993664295791,10
video_games,200,30,1,arp@5,69.1704653746451,0.10172199689879291,10
video_games,200,30,1,arp@50,44.45968217915484,0.05822920030465828,10
video_games,200,30,1,ndcg@10,0.02574402219507619,0.0005221566720687925,10
video_games,200,30,1,ndcg@100,0.047135871351353845,0.0006035272010114083,10
video_games,200,30,1,ndcg@5,0.020557782328511905,0.0005152611370434537,10
video_games,200,30,1,ndcg@50,0.040540560461503804,0.0005794948235402293,10
video_games,200,30,1,recall@10,0.046623873595852364,0.0008908784920120624,10
video_games,200,30,1,recall@100,0.15565568036867877,0.0018103150098536696,10
video_games,200,30,1,recall@5,0.030621733942311647,0.000539919064000253,10
video_games,200,30,1,recall@50,0.1149816895033535,0.0010684543172327298,10
video_games,200,30,2,aplt@10,0.33656215282063945,0.00028871558203399304,10
video_games,200,30,2,aplt@100,0.46500950499938276,9.847819987948505e-05,10
video_games,200,30,2,aplt@5,0.263743570752582,0.0004078864674090741,10
video_games,200,30,2,aplt@50,0.424021643418508,0.00022119228009079097,10
video_games,200,30,2,arp@10,63.25385219931695,0.06586428158102668,10
video_games,200,30,2,arp@100,42.39045632226474,0.012742094168274234,10
video_games,200,30,2,arp@5,75.50037855408797,0.10548094331585911,10
video_games,200,30,2,arp@50,46.92820302020327,0.018531565342818843,10
video_games,200,30,2,ndcg@10,0.033390245144835067,0.00022325789689695214,10
video_games,200,30,2,ndcg@100,0.06394425382204509,0.00023890221669463756,10
video_games,200,30,2,ndcg@5,0.02660681836959124,0.00016488107875152036,10
video_games,200,30,2,ndcg@50,0.05413584609311368,0.00024488869430509965,10
video_games,200,30,2,recall@10,0.05996790519688927,0.0003904528296623595,10
video_games,200,30,2,recall@100,0.21674278895609594,0.001066524624168263,10
video_games,200,30,2,recall@5,0.038982841624490804,0.00031047270031235423,10
video_games,200,30,2,recall@50,0.1561700201621199,0.000931498886582812,10
video_games,200,30,3,aplt@10,0.334909270460437,0.0001605736288129882,10
video_games,200,30,3,aplt@100,0.46425437188824425,9.237788592517984e-05,10
video_games,200,30,3,aplt@5,0.26228037690820066,0.0001498972811840997,10
video_games,200,30,3,aplt@50,0.42298078426531704,0.00019895974458753986,10
video_games,200,30,3,arp@10,63.71758424885817,0.05397780848556661,10
video_games,200,30,3,arp@100,42.52175048347941,0.011740834657184819,10
video_games,200,30,3,arp@5,76.00796938649549,0.06162741634520106,10
video_games,200,30,3,arp@50,47.10077932765502,0.01943559084209679,10
video_games,200,30,3,ndcg@10,0.03394395286914856,0.0001181712101934391,10
video_games,200,30,3,ndcg@100,0.06558220690206035,0.00018260237565311452,10
video_games,200,30,3,ndcg@5,0.027040577695599574,0.00014446391941435688,10
